project_id,deployment_id,image_id,filename,sequence_id,location,wi_taxon_id,class,order,family,genus,species,common_name,timestamp,bounding_boxes,transect_id,frame_id,detection_idx,detection_confidence,depth,world_x,world_y,world_z
2007160,Cam23,4b5f4c57-2b7b-49e2-ae62-6501cec68e21,RCNX1938.JPG,8664554,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/ee81dd65-e3ef-492b-8f74-a9157f6d8d3f.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-04 18:58:45,"{""{\""detectionBox\"":[0.404007077,0.920983553,0.618874133,0.998612404]}"",""{\""detectionBox\"":[0.502387226,0.713760078,0.674082816,0.767240703]}""}",Cam23,4b5f4c57-2b7b-49e2-ae62-6501cec68e21,0,0.5218,21.9364,9.0852,3.9075,19.9529
2007160,Cam23,a5b3a413-8923-4a99-9a78-289ab861db55,RCNX1941.JPG,8664554,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/4615cb3f-7c58-4aa6-b8ea-372dc8667c7d.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-04 18:58:50,"{""{\""detectionBox\"":[0.43518126,0.705632,0.692322135,0.762399316]}""}",Cam23,a5b3a413-8923-4a99-9a78-289ab861db55,0,0.797,17.683,7.1567,2.5745,16.2204
2007160,Cam23,4a7e2190-7f25-4360-83be-14733cd23cdd,RCNX1975.JPG,8664554,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/f33bed51-dd43-4002-9322-905d5f06fdd5.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-04 19:00:36,"{""{\""detectionBox\"":[0.49184683,0.0442163646,0.974877775,0.387341917]}""}",Cam23,4a7e2190-7f25-4360-83be-14733cd23cdd,0,0.9705,9.914,-1.8181,2.4663,9.463
2007160,Cam23,2b42dea1-7e85-4fc6-94b5-1fdddbc89520,RCNX1980.JPG,8664554,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/fb35ca5e-fdb8-4c2f-b8d3-5a9f432639b5.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-04 19:00:45,"{""{\""detectionBox\"":[0.508050799,0.0000671893358,0.972335637,0.306789279]}""}",Cam23,2b42dea1-7e85-4fc6-94b5-1fdddbc89520,0,0.8251,14.5616,-3.4979,3.424,13.7829
2007160,Cam23,b7315b43-a913-4a54-a2bf-9a1784a1e940,RCNX1960.JPG,8664554,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/614b0006-287f-483b-ab1a-8fc094670ee8.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-04 18:59:56,"{""{\""detectionBox\"":[0.500409961,0.568668962,0.758168042,0.701449394]}""}",Cam23,b7315b43-a913-4a54-a2bf-9a1784a1e940,0,0.9279,17.9932,5.2161,3.5061,16.9627
2007160,Cam23,e3cb39b5-8005-489e-aa45-0ac623b78174,RCNX1961.JPG,8664554,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/1f16b0f1-7b8b-47d6-bcae-276d4d659bff.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-04 18:59:57,"{""{\""detectionBox\"":[0.518312275,0.520158231,0.78476876,0.674900472]}""}",Cam23,e3cb39b5-8005-489e-aa45-0ac623b78174,0,0.9384,16.9584,4.2073,3.6552,16.09
2007160,Cam23,669cdf0e-9d6a-49a8-825a-421eb66fa0a0,RCNX1964.JPG,8664554,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/d41963f9-3783-4236-925f-40032f025c23.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-04 19:00:06,"{""{\""detectionBox\"":[0.452619672,0.323995948,0.959669352,0.481143117]}""}",Cam23,669cdf0e-9d6a-49a8-825a-421eb66fa0a0,0,0.961,12.3248,0.5773,2.8062,12.0041
2007160,Cam23,0745b2d5-c16d-439c-86ea-ae89cfca7734,RCNX1951.JPG,8664554,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/d7482bec-e2f3-48d0-8c99-6e43d86b2b1d.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-04 18:59:46,"{""{\""detectionBox\"":[0.522234321,0.655932069,0.723831,0.737022638]}"",""{\""detectionBox\"":[0.480192304,0.149415255,0.970336497,0.407252133]}""}",Cam23,0745b2d5-c16d-439c-86ea-ae89cfca7734,0,0.9372,11.5294,-0.9681,2.7785,11.1692
2007160,Cam23,80cec77f-b0ae-4efb-a241-28d90f0d23a0,RCNX1968.JPG,8664554,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/667d17a9-85ee-481c-8e76-9783761f1e1d.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-04 19:00:11,,Cam23,80cec77f-b0ae-4efb-a241-28d90f0d23a0,0,0.2916,22.1129,-7.2393,5.0705,20.4838
2007160,Cam23,4f460e96-7f17-4100-b47c-e5f56d6c2254,RCNX1939.JPG,8664554,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/dd342358-5a59-4706-b5dc-c872e372be4f.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-04 18:58:48,"{""{\""detectionBox\"":[0.736858726,0.000250399113,1,1]}""}",Cam23,4f460e96-7f17-4100-b47c-e5f56d6c2254,0,0.4194,15.9521,6.6493,2.9328,14.4815
2007160,Cam23,84dbe0ef-a9f8-44d2-bec3-08f31dfec260,RCNX1944.JPG,8664554,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/c0980d85-d3dc-4ac2-8646-6ac31054679d.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-04 18:59:27,"{""{\""detectionBox\"":[0.495355517,0.490873635,0.740550041,0.682332337]}"",""{\""detectionBox\"":[0.451788336,0.677531362,0.686324298,0.767089]}""}",Cam23,84dbe0ef-a9f8-44d2-bec3-08f31dfec260,0,0.9464,16.7582,3.845,3.1653,16.05
2007160,Cam23,1dad6d01-5da0-4fb2-8a99-b074b54d622a,RCNX1942.JPG,8664554,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/21316792-7c42-407a-8f1e-f0a3b72ea2f8.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-04 18:59:25,"{""{\""detectionBox\"":[0.495250553,0.490362197,0.739390194,0.683344364]}"",""{\""detectionBox\"":[0.450639635,0.678229868,0.68500638,0.768228]}""}",Cam23,1dad6d01-5da0-4fb2-8a99-b074b54d622a,0,0.9458,19.4991,4.473,3.6805,18.6756
2007160,Cam23,e5925a6b-950d-459a-8f44-48de580b6b2a,RCNX1946.JPG,8664554,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/7f6e379e-7b5c-403f-8f56-2b7c2710ce69.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-04 18:59:40,"{""{\""detectionBox\"":[0.501088917,0.558491,0.719734788,0.727400184]}"",""{\""detectionBox\"":[0.506188691,0.423227489,0.858874559,0.54815948]}""}",Cam23,e5925a6b-950d-459a-8f44-48de580b6b2a,0,0.946,14.6686,1.9724,3.3104,14.1811
2007160,Cam23,fa2cedf0-74c3-4307-bb77-3d451c848351,RCNX1947.JPG,8664554,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/9f3013a4-bcab-45a4-a387-109ebf3eff1d.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-04 18:59:41,"{""{\""detectionBox\"":[0.509803414,0.414900959,0.860381424,0.54858762]}"",""{\""detectionBox\"":[0.510572731,0.52934438,0.743560314,0.654787]}""}",Cam23,fa2cedf0-74c3-4307-bb77-3d451c848351,0,0.9474,15.867,2.0664,3.6141,15.3412
2007160,Cam23,7a3d8d36-6624-4fbb-bfde-d84850c8ac01,RCNX1949.JPG,8664554,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/1e85542a-b307-4510-97ca-a85c69b13dfa.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-04 18:59:43,"{""{\""detectionBox\"":[0.524950862,0.343089342,0.917821467,0.489525497]}""}",Cam23,7a3d8d36-6624-4fbb-bfde-d84850c8ac01,0,0.9324,13.3292,0.7352,3.3818,12.9002
2007160,Cam23,d71b1ec4-f2dd-4863-95ff-69f13d1b18ff,RCNX1952.JPG,8664554,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/f85a5d04-ecd6-4ecd-aef7-ef76102bb0cb.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-04 18:59:47,"{""{\""detectionBox\"":[0.382192492,0.0067691952,0.973393857,0.350599408]}"",""{\""detectionBox\"":[0.550739229,0.57112658,0.767821074,0.688789487]}"",""{\""detectionBox\"":[0.625092328,0.000840447843,0.888941586,0.147249013]}""}",Cam23,d71b1ec4-f2dd-4863-95ff-69f13d1b18ff,0,0.9707,9.0578,-2.0205,1.7223,8.6849
2007160,Cam23,97c5e588-48f1-4d4f-9ac6-a4d26eccb313,RCNX1953.JPG,8664554,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/59052d90-c1b0-47db-86ef-214b93fd2997.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-04 18:59:48,"{""{\""detectionBox\"":[0.570631564,0.495421231,0.80650574,0.615952194]}"",""{\""detectionBox\"":[0.369709253,0.0000576078892,0.97630322,0.256740242]}""}",Cam23,97c5e588-48f1-4d4f-9ac6-a4d26eccb313,0,0.9276,16.3655,3.4526,4.0565,15.5427
2007160,Cam23,dc53e12b-2ccf-457c-b949-1220934a14a5,RCNX1955.JPG,8664554,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/d6bee315-e178-4081-b2c1-340557b03753.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-04 18:59:50,"{""{\""detectionBox\"":[0.571495533,0.395627409,0.88425684,0.475281864]}"",""{\""detectionBox\"":[0.481597692,0.924935043,0.606251955,1]}""}",Cam23,dc53e12b-2ccf-457c-b949-1220934a14a5,0,0.9224,14.8935,1.4361,4.0448,14.3065
2007160,Cam23,504ef900-bbfd-4191-8f91-a5e60972ec74,RCNX1956.JPG,8664554,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/b5f77df9-b659-425e-978c-6844fec8186d.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-04 18:59:51,"{""{\""detectionBox\"":[0.562583864,0.384025693,0.910470128,0.465272427]}""}",Cam23,504ef900-bbfd-4191-8f91-a5e60972ec74,0,0.9289,12.9647,1.0874,3.5131,12.4696
2007160,Cam23,3110665d-3c9c-46ff-9872-7252ba83286c,RCNX1957.JPG,8664554,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/13da45df-62cd-4cf8-8d32-c1e7b00fbf06.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-04 18:59:53,"{""{\""detectionBox\"":[0.525696039,0.268108666,0.972555,0.421503067]}""}",Cam23,3110665d-3c9c-46ff-9872-7252ba83286c,0,0.9674,12.4488,-0.1878,3.3092,12.0296
2007160,Cam23,968321c4-98b0-4c4d-9d13-5d3daca150c3,RCNX1958.JPG,8664554,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/751789db-9ad5-44a6-97d9-8f0dcd0411b3.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-04 18:59:54,"{""{\""detectionBox\"":[0.506030798,0.0779102296,0.975128,0.342127144]}"",""{\""detectionBox\"":[0.482571602,0.676754832,0.698054969,0.764125943]}""}",Cam23,968321c4-98b0-4c4d-9d13-5d3daca150c3,0,0.9713,7.5242,-1.3082,1.9192,7.183
2007160,Cam23,864b33ab-8879-4e01-9f8f-3d51ea699207,RCNX1962.JPG,8664554,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/1e2e1a36-6b64-44e7-8ab2-1500de3b497a.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-04 18:59:58,"{""{\""detectionBox\"":[0.526492059,0.450141281,0.825974643,0.588299394]}""}",Cam23,864b33ab-8879-4e01-9f8f-3d51ea699207,0,0.9448,18.3398,3.1106,4.1913,17.6271
2007160,Cam23,a283ac8b-a716-46b9-b201-a4c8e680c382,RCNX1963.JPG,8664554,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/6ab65284-e0e1-4295-bc98-a6e6e206885a.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-04 19:00:05,"{""{\""detectionBox\"":[0.517171383,0.379438341,0.908980787,0.498831809]}""}",Cam23,a283ac8b-a716-46b9-b201-a4c8e680c382,0,0.9458,11.6492,1.1065,2.874,11.2594
2007160,Cam23,6e25e96c-4340-4bfe-98e6-2eef735376fd,RCNX1965.JPG,8664554,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/e609339c-6a0e-49f6-b6cf-1f8560e08fee.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-04 19:00:07,"{""{\""detectionBox\"":[0.4535124,0.269904763,0.97131294,0.45107618]}""}",Cam23,6e25e96c-4340-4bfe-98e6-2eef735376fd,0,0.9731,11.5826,-0.0554,2.6437,11.2921
2007160,Cam23,b2d6a416-0585-41ff-a569-d6e72f0f97c9,RCNX1976.JPG,8664554,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/87b0ebc3-28c2-41ec-971d-57a35ceac96f.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-04 19:00:37,"{""{\""detectionBox\"":[0.492845595,0.0458673686,0.974570811,0.386789262]}""}",Cam23,b2d6a416-0585-41ff-a569-d6e72f0f97c9,0,0.9615,11.7462,-2.1255,2.9297,11.215
2007160,Cam23,d82e5d35-8bbd-4ae3-b3ba-60acd179d190,RCNX1981.JPG,8664554,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/734afafb-c33c-48f3-a2e1-febe977c52b5.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-04 19:00:47,"{""{\""detectionBox\"":[0.535046637,0.000239677727,0.973156273,0.160815895]}""}",Cam23,d82e5d35-8bbd-4ae3-b3ba-60acd179d190,0,0.8274,11.0152,-3.2191,2.9054,10.2232
2007160,Cam23,d63e1de8-bcb4-4331-814b-a7cc54eb4c88,RCNX2037.JPG,8664601,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/12e9908f-297b-4f1f-a54c-8d89707d0b5c.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-05 19:26:46,"{""{\""detectionBox\"":[0.249777615,0.00174340606,0.97379142,0.429563075]}"",""{\""detectionBox\"":[0.519127369,0.451639473,0.787835062,0.590863645]}""}",Cam23,d63e1de8-bcb4-4331-814b-a7cc54eb4c88,0,0.9742,9.3431,-1.8453,1.1147,9.1015
2007160,Cam23,6c811bf9-db98-464a-b0b2-0860d1705c70,RCNX2033.JPG,8664601,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/b56cc50b-1a3d-4b53-ad51-ed3a39d71244.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-05 19:26:30,"{""{\""detectionBox\"":[0.237626553,0.00324307382,0.972851634,0.486062884]}""}",Cam23,6c811bf9-db98-464a-b0b2-0860d1705c70,0,0.9729,8.605,-1.5353,0.9799,8.4169
2007160,Cam23,f431b41b-ff84-48d4-b1e2-0ab51174488f,RCNX2036.JPG,8664601,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/a30b255d-9ffb-4cd8-8890-35db26eeaa39.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-05 19:26:45,"{""{\""detectionBox\"":[0.254888445,0.00387963653,0.973262131,0.59289968]}"",""{\""detectionBox\"":[0.512682617,0.562426746,0.746729136,0.702050507]}""}",Cam23,f431b41b-ff84-48d4-b1e2-0ab51174488f,0,0.9668,15.3549,-2.1647,1.8586,15.0944
2007160,Cam23,08a9e711-1726-456c-a2db-5a1184e1234d,RCNX2034.JPG,8664601,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/a8857be0-ca8f-4732-949b-bb68e0e1d301.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-05 19:26:31,"{""{\""detectionBox\"":[0.241894066,0.00207193196,0.972988963,0.5011186]}""}",Cam23,08a9e711-1726-456c-a2db-5a1184e1234d,0,0.9739,11.0159,-1.9004,1.2783,10.7832
2007160,Cam23,7dabc877-2c89-4db6-b6ab-efc4293d5e35,RCNX2049.JPG,8664601,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/15241651-bd64-4a80-805f-24288e399ebe.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-05 19:27:01,"{""{\""detectionBox\"":[0.410001367,0.341740787,0.962139785,0.47774595]}""}",Cam23,7dabc877-2c89-4db6-b6ab-efc4293d5e35,0,0.9569,11.7929,0.6695,2.3815,11.5409
2007160,Cam23,89ed0580-7f5b-4001-8d2b-c700509a0c5a,RCNX2032.JPG,8664601,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/c7f65afd-3f3a-41ba-9ffd-bcdbd0d93343.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-05 19:26:28,"{""{\""detectionBox\"":[0.261805296,0,0.974272072,0.444065154]}""}",Cam23,89ed0580-7f5b-4001-8d2b-c700509a0c5a,0,0.9657,12.8471,-2.4714,1.5839,12.521
2007160,Cam23,47a56d34-b7dd-4a59-8e77-60d57bfe2245,RCNX2035.JPG,8664601,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/0ed0a4b1-37a9-4672-ac6a-4e3892f91456.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-05 19:26:44,"{""{\""detectionBox\"":[0.256234348,0.0036701262,0.972870171,0.59219]}""}",Cam23,47a56d34-b7dd-4a59-8e77-60d57bfe2245,0,0.9685,15.9046,-2.2415,1.9383,15.6333
2007160,Cam23,df18042c-3dda-4694-94d4-9b7f1301867e,RCNX2042.JPG,8664601,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/16ab527f-d5b4-44bf-8acd-9a58aa7e4597.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-05 19:26:53,"{""{\""detectionBox\"":[0.024249183,0.103598565,0.982143223,0.997863531]}""}",Cam23,df18042c-3dda-4694-94d4-9b7f1301867e,0,0.9736,10.933,0.8679,0.0597,10.8985
2007160,Cam23,13e00ed7-f84e-40a5-9dd8-787848799a74,RCNX2053.JPG,8664601,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/5d48a6f7-bb70-4dbd-bef9-e4f313e94406.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-05 19:27:05,"{""{\""detectionBox\"":[0.458942205,0.33359319,0.959078074,0.47935313]}""}",Cam23,13e00ed7-f84e-40a5-9dd8-787848799a74,0,0.9528,11.7896,0.6062,2.5538,11.5072
2007160,Cam23,1eb55274-16f0-4dfa-958e-0f07109c5a93,RCNX2054.JPG,8664601,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/1d094480-de70-4312-9426-80539b1d6caf.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-05 19:27:06,"{""{\""detectionBox\"":[0.45890066,0.306517839,0.960863233,0.475595415]}""}",Cam23,1eb55274-16f0-4dfa-958e-0f07109c5a93,0,0.9586,12.0007,0.3726,2.7041,11.7015
2007160,Cam23,9f6b10bf-b4f9-44d1-93b2-bd5d26b31ff0,RCNX2056.JPG,8664601,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/a184c472-3411-49f2-b6e0-ed5520a003c6.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-05 19:27:08,"{""{\""detectionBox\"":[0.525051,0.000505268574,0.96575737,0.281459659]}""}",Cam23,9f6b10bf-b4f9-44d1-93b2-bd5d26b31ff0,0,0.9551,11.4646,-2.8656,3.0272,10.7538
2007160,Cam23,4fbfb8ae-83c1-4296-9119-69bf4a3bacf8,RCNX2058.JPG,8664601,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/a245cb8d-1db2-430e-ad23-58f121b71cdd.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-05 19:27:10,"{""{\""detectionBox\"":[0.545023441,0.000203631818,0.960950136,0.168134093]}""}",Cam23,4fbfb8ae-83c1-4296-9119-69bf4a3bacf8,0,0.9083,13.4775,-3.8828,3.688,12.4916
2007160,Cam23,315e04b2-e8c2-4976-9197-1bddcd0dec41,RCNX2057.JPG,8664601,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/e9d565a2-ae1e-4acd-bd3a-2380201bb72f.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-05 19:27:09,"{""{\""detectionBox\"":[0.542619944,0,0.960109293,0.236384585]}""}",Cam23,315e04b2-e8c2-4976-9197-1bddcd0dec41,0,0.9362,13.8702,-3.6792,3.7844,12.9338
2007160,Cam23,20399224-bdde-4606-940b-85e316b6f7e4,RCNX2045.JPG,8664601,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/bf20ae8f-cfbc-437b-a84c-22229267fbb4.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-05 19:26:57,"{""{\""detectionBox\"":[0.0200303923,0.476581424,0.983369827,1]}""}",Cam23,20399224-bdde-4606-940b-85e316b6f7e4,0,0.9668,13.4223,4.4466,0.0645,12.7411
2007160,Cam23,4cc902c6-2bd8-4080-88e0-970d94b702e6,RCNX2048.JPG,8664601,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/673a2ee1-4483-47bf-bc97-29b6130836da.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-05 19:27:00,"{""{\""detectionBox\"":[0.439549565,0.267650902,0.969795763,0.465616465]}""}",Cam23,4cc902c6-2bd8-4080-88e0-970d94b702e6,0,0.9629,11.376,0.0094,2.4905,11.1128
2007160,Cam23,ccc22f0b-2c4c-4494-842c-9af6bb8f8810,RCNX2055.JPG,8664601,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/160e7d6f-63e7-4d85-950f-4a7bc2068518.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-05 19:27:07,"{""{\""detectionBox\"":[0.483988017,0.121940672,0.959543347,0.453703642]}""}",Cam23,ccc22f0b-2c4c-4494-842c-9af6bb8f8810,0,0.9751,12.8576,-1.3331,3.1125,12.4301
2007160,Cam23,0531e020-c69c-4e07-bef3-4baddaddad1c,RCNX2038.JPG,8664601,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/24051f94-5dd7-4f90-9b6d-6b481a5342d3.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-05 19:26:48,"{""{\""detectionBox\"":[0.245215133,0.00157427788,0.973927796,0.416185617]}"",""{\""detectionBox\"":[0.511416912,0.429389745,0.802066863,0.561614335]}""}",Cam23,0531e020-c69c-4e07-bef3-4baddaddad1c,0,0.8959,15.9466,2.3211,3.4362,15.4263
2007160,Cam23,5fbedd2c-e23f-43fd-9c04-f9760f004f56,RCNX2039.JPG,8664601,gs://145625598251_2007160_901_pilot_24__main/deployment/2281104/9bdb493c-1443-47ac-9f87-797f1bedf1ae.JPG,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Mammalia,Cetartiodactyla,Cervidae,Odocoileus,virginianus,White-tailed Deer,2024-03-05 19:26:49,"{""{\""detectionBox\"":[0.23562251,0,0.974931598,0.45476982]}"",""{\""detectionBox\"":[0.520237386,0.4301247,0.811998665,0.549921751]}""}",Cam23,5fbedd2c-e23f-43fd-9c04-f9760f004f56,0,0.9745,15.4169,-2.907,1.7573,15.0525
